date,石門(mm),霞雲(mm),高義(mm),嘎拉賀(mm),玉峰(mm),鎮西堡(mm),巴陵(mm),石門水庫流量(cms),temperature (C),precipitation (cm),evapotranspiration (CMSD),season
1996-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.56,17.43,0.0,16.6,10
1996-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.36,17.43,0.0,16.6,10
1996-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,18.23,0.0,17.4,10
1996-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33,18.53,0.0,17.7,10
1996-10-08,0.0,0.0,5.0,6.0,4.0,0.0,2.0,42.81,17.43,0.19884999999999997,16.6,10
1996-10-09,0.0,0.0,1.0,1.0,0.0,0.0,1.0,39.81,16.23,0.035750000000000004,15.4,10
1996-10-10,0.0,0.0,2.0,11.0,0.0,14.0,5.0,42.23,16.13,0.7792199999999999,13.5,10
1996-10-11,0.0,4.0,1.0,7.0,0.0,0.0,3.0,42.68,17.63,0.23335,16.8,10
1996-10-12,4.0,7.0,10.0,31.0,13.0,10.0,27.0,50.59,16.43,1.49346,15.4,10
1996-10-13,2.0,2.0,4.0,7.0,4.0,5.0,6.0,54.94,17.73,0.46961,16.9,10
1996-10-14,5.0,14.0,20.0,29.0,21.0,29.0,17.0,49.76,15.73,2.32517,14.9,10
1996-10-15,1.0,3.0,3.0,2.0,1.0,1.0,2.0,60.33,14.53,0.17806,13.9,10
1996-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.63,16.23,0.0,15.4,10
1996-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96,16.73,0.0,15.9,10
1996-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.93,16.03,0.0,15.2,10
1996-10-19,0.0,0.0,0.0,7.0,1.0,3.0,3.0,31.49,14.43,0.27414,13.8,10
1996-10-20,7.0,11.0,11.0,17.0,14.0,11.0,16.0,33.74,12.73,1.26467,12.4,10
1996-10-21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,39.11,16.03,0.02426,15.2,10
1996-10-22,0.0,0.0,0.0,4.0,0.0,2.0,1.0,32.19,15.93,0.15657000000000001,15.1,10
1996-10-23,1.0,0.0,0.0,0.0,0.0,8.0,1.0,35.69,15.73,0.30592,14.9,10
1996-10-24,4.0,0.0,0.0,1.0,0.0,0.0,0.0,32.61,14.73,0.03161,14.1,10
1996-10-25,6.0,5.0,0.0,3.0,0.0,0.0,2.0,28.31,15.73,0.17871,14.9,10
1996-10-26,14.0,18.0,11.0,15.0,11.0,0.0,14.0,46.5,12.43,0.9267199999999999,12.2,10
1996-10-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.28,12.93,0.018529999999999998,12.6,10
1996-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,15.63,0.0,14.9,10
1996-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.38,17.33,0.0,16.5,10
1996-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,18.03,0.0,17.2,10
1996-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,18.43,0.0,17.6,10
1996-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44,18.03,0.0,15.5,11
1996-11-02,0.0,0.0,0.0,7.0,0.0,0.0,1.0,23.4,14.93,0.13876,12.9,11
1996-11-03,0.0,0.0,0.0,7.0,0.0,0.0,3.0,25.61,15.53,0.15686,13.1,11
1996-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.77,19.03,0.0,14.5,11
1996-11-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08,17.53,0.00654,11.6,11
1996-11-06,0.0,0.0,0.0,2.0,0.0,0.0,7.0,21.83,16.53,0.10041,9.7,11
1996-11-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.66,18.13,0.009049999999999999,9.53,11
1996-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,17.23,0.0,7.97,11
1996-11-09,2.0,4.0,6.0,23.0,3.0,9.0,21.0,18.5,15.73,1.0919599999999998,6.47,11
1996-11-10,2.0,6.0,5.0,16.0,5.0,7.0,15.0,40.04,17.83,0.8748999999999999,15.3,11
1996-11-11,1.0,4.0,7.0,13.0,0.0,17.0,11.0,34.01,16.73,1.09312,14.3,11
1996-11-12,9.0,11.0,6.0,5.0,2.0,1.0,8.0,41.95,12.43,0.48244,11.0,11
1996-11-13,1.0,1.0,1.0,3.0,0.0,0.0,1.0,37.29,10.63,0.09315999999999999,9.85,11
1996-11-14,5.0,0.0,1.0,5.0,0.0,1.0,3.0,31.85,12.03,0.18102000000000001,10.8,11
1996-11-15,2.0,7.0,1.0,6.0,0.0,1.0,3.0,39.76,11.23,0.30929999999999996,10.2,11
1996-11-16,1.0,0.0,0.0,2.0,0.0,0.0,1.0,56.67,11.73,0.04938,10.6,11
1996-11-17,8.0,0.0,0.0,4.0,0.0,0.0,0.0,48.11,11.13,0.10028,10.2,11
1996-11-18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.61,7.53,0.018529999999999998,8.08,11
1996-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48,9.53,0.0,9.19,11
1996-11-20,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.74,12.83,0.02943,11.3,11
1996-11-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.23,11.03,0.018529999999999998,10.1,11
1996-11-22,1.0,1.0,0.0,2.0,0.0,1.0,1.0,25.17,10.43,0.10316,9.73,11
1996-11-23,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.69,10.93,0.037059999999999996,10.0,11
1996-11-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.71,12.03,0.0218,10.8,11
1996-11-25,3.0,0.0,0.0,1.0,0.0,0.0,0.0,24.51,14.23,0.028339999999999997,12.3,11
1996-11-26,8.0,0.0,0.0,4.0,0.0,0.0,0.0,21.02,15.53,0.10028,13.3,11
1996-11-27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.64,11.43,0.018529999999999998,9.91,11
1996-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,12.53,0.0,9.78,11
1996-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91,10.73,0.0,8.01,11
1996-11-30,0.0,0.0,0.0,3.0,0.0,0.0,1.0,19.75,6.83,0.06464,5.77,11
1996-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,5.23,0.0,4.57,12
1996-12-02,0.0,0.0,0.0,3.0,0.0,5.0,1.0,19.44,7.03,0.24813999999999997,4.89,12
1996-12-03,0.0,0.0,0.0,2.0,2.0,1.0,1.0,20.32,10.93,0.09717,6.46,12
1996-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,12.53,0.0,6.63,12
1996-12-05,8.0,2.0,1.0,3.0,0.0,0.0,1.0,16.96,7.23,0.13313,4.37,12
1996-12-06,2.0,0.0,2.0,3.0,1.0,1.0,2.0,16.7,2.93,0.14045000000000002,3.1,12
1996-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,3.23,0.0,3.03,12
1996-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,8.03,0.0,3.98,12
1996-12-09,5.0,1.0,0.0,0.0,0.0,1.0,0.0,13.14,9.23,0.07013,4.05,12
1996-12-10,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.69,7.23,0.06104999999999999,3.33,12
1996-12-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,7.93,0.00327,3.29,12
1996-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,9.03,0.0,3.32,12
1996-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.67,8.93,0.0,3.1,12
1996-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.59,9.23,0.0,2.96,12
1996-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,11.13,0.0,3.13,12
1996-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.07,12.83,0.0,3.23,12
1996-12-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.57,10.43,0.02758,2.55,12
1996-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,7.83,0.0,2.02,12
1996-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,6.83,0.0,1.78,12
1996-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,7.43,0.0,1.75,12
1996-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58,7.53,0.0,1.66,12
1996-12-22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.98,8.33,0.018529999999999998,1.65,12
1996-12-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.12,8.33,0.018529999999999998,1.55,12
1996-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,9.93,0.0,1.61,12
1996-12-25,0.0,1.0,1.0,4.0,3.0,6.0,4.0,8.61,9.93,0.37731000000000003,1.51,12
1996-12-26,5.0,3.0,3.0,6.0,3.0,4.0,5.0,11.92,9.93,0.41686999999999996,2.73,12
1996-12-27,0.0,1.0,1.0,2.0,1.0,1.0,1.0,11.28,10.53,0.11524000000000001,4.29,12
1996-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71,9.73,0.0,3.8,12
1996-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23,9.63,0.0,3.52,12
1996-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,9.03,0.0,3.17,12
1996-12-31,0.0,0.0,0.0,1.0,0.0,2.0,2.0,8.81,10.63,0.11003,3.29,12
1997-01-01,0.0,0.0,0.0,1.0,1.0,2.0,0.0,9.09,10.03,0.09911,2.96,1
1997-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,7.13,0.0,2.29,1
1997-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,10.43,0.0,2.68,1
1997-01-04,25.0,15.0,15.0,12.0,15.0,14.0,14.0,12.91,8.73,1.43106,2.24,1
1997-01-05,5.0,1.0,2.0,3.0,1.0,1.0,2.0,18.56,5.73,0.16734,6.76,1
1997-01-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.02,4.53,0.018529999999999998,6.24,1
1997-01-07,1.0,1.0,1.0,3.0,3.0,4.0,3.0,5.8,5.03,0.27959999999999996,6.45,1
1997-01-08,0.0,1.0,3.0,4.0,2.0,5.0,3.0,10.54,2.73,0.34072,5.53,1
1997-01-09,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.15,4.03,0.03085,6.04,1
1997-01-10,5.0,3.0,0.0,1.0,0.0,0.0,1.0,10.79,3.63,0.09517,5.88,1
1997-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.83,0.0,5.57,1
1997-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,3.93,0.0,6.0,1
1997-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,7.73,0.0,7.7,1
1997-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,7.53,0.0,7.6,1
1997-01-15,4.0,5.0,6.0,9.0,6.0,5.0,9.0,9.56,8.73,0.6223,8.21,1
1997-01-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,9.43,0.00654,8.59,1
1997-01-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.52,10.73,0.02758,9.33,1
1997-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,9.33,0.0,8.53,1
1997-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,9.23,0.0,8.48,1
1997-01-20,3.0,3.0,4.0,2.0,5.0,7.0,2.0,3.6,9.43,0.44169,8.59,1
1997-01-21,0.0,0.0,0.0,1.0,1.0,17.0,0.0,14.46,8.13,0.64961,7.9,1
1997-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,6.03,0.0,6.89,1
1997-01-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77,8.23,0.00327,7.95,1
1997-01-24,31.0,20.0,15.0,12.0,15.0,0.0,14.0,8.32,3.03,1.0222799999999999,5.65,1
1997-01-25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.64,2.53,0.012320000000000001,5.46,1
1997-01-26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,4.73,0.00654,6.33,1
1997-01-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,5.93,0.00327,6.85,1
1997-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.23,0.0,6.98,1
1997-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.43,0.0,8.59,1
1997-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,10.23,0.0,9.04,1
1997-01-31,0.0,3.0,10.0,0.0,0.0,0.0,1.0,8.61,8.93,0.14199,8.32,1
1997-02-01,3.0,5.0,5.0,4.0,6.0,5.0,5.0,7.74,11.23,0.48200999999999994,10.5,2
1997-02-02,34.0,16.0,23.0,15.0,19.0,16.0,18.0,13.95,7.63,1.7368400000000002,8.38,2
1997-02-03,19.0,29.0,31.0,43.0,37.0,49.0,45.0,22.5,5.83,4.07872,7.45,2
1997-02-04,22.0,20.0,17.0,17.0,35.0,22.0,21.0,54.09,7.93,2.1161900000000005,8.54,2
1997-02-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.01,8.03,0.00654,8.6,2
1997-02-06,1.0,1.0,1.0,3.0,1.0,4.0,2.0,25.69,6.73,0.25619000000000003,7.9,2
1997-02-07,37.0,20.0,17.0,19.0,26.0,33.0,19.0,24.99,8.13,2.52328,8.65,2
1997-02-08,35.0,23.0,9.0,12.0,7.0,13.0,7.0,42.86,7.13,1.3938899999999999,8.11,2
1997-02-09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.45,6.63,0.01635,7.85,2
1997-02-10,9.0,3.0,2.0,1.0,0.0,1.0,1.0,35.5,5.63,0.16129,7.35,2
1997-02-11,5.0,6.0,4.0,5.0,3.0,3.0,4.0,25.44,3.03,0.4119999999999999,6.18,2
1997-02-12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.19,3.93,0.05523,6.57,2
1997-02-13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.48,4.33,0.01708,6.75,2
1997-02-14,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.27,7.03,0.07146,8.06,2
1997-02-15,32.0,17.0,14.0,8.0,12.0,11.0,9.0,18.24,6.53,1.22893,7.8,2
1997-02-16,17.0,18.0,21.0,19.0,23.0,24.0,18.0,32.66,3.73,2.09551,6.48,2
1997-02-17,12.0,11.0,5.0,5.0,8.0,6.0,8.0,34.71,2.83,0.7106600000000001,6.1,2
1997-02-18,8.0,9.0,11.0,12.0,11.0,12.0,13.0,32.03,2.93,1.12914,6.14,2
1997-02-19,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.16,5.23,0.07339999999999999,7.16,2
1997-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11,8.33,0.0,8.76,2
1997-02-21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.82,7.83,0.018529999999999998,8.49,2
1997-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,7.73,0.0,8.43,2
1997-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,10.33,0.0,9.96,2
1997-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.13,0.009049999999999999,11.2,2
1997-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,11.13,0.0,10.5,2
1997-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,11.13,0.0,10.5,2
1997-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,14.53,0.0,12.9,2
1997-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,12.23,0.0,11.2,2
1997-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.24,9.03,0.0,10.5,3
1997-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,5.93,0.0,8.55,3
1997-03-03,9.0,4.0,2.0,5.0,3.0,3.0,3.0,19.36,6.13,0.36553,8.66,3
1997-03-04,5.0,1.0,0.0,0.0,0.0,0.0,0.0,11.07,8.33,0.03343,9.99,3
1997-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.91,10.53,0.0,11.5,3
1997-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,11.53,0.0,12.2,3
1997-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,12.13,0.0,12.6,3
1997-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,13.43,0.0,12.3,3
1997-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,13.53,0.0,11.1,3
1997-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,13.03,0.0,9.64,3
1997-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,13.33,0.0,8.82,3
1997-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,13.73,0.0,8.11,3
1997-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,14.73,0.0,7.71,3
1997-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,15.53,0.0,7.18,3
1997-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26,13.43,0.0,5.57,3
1997-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,8.93,0.0,3.76,3
1997-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,7.53,0.0,3.17,3
1997-03-18,16.0,15.0,5.0,14.0,9.0,11.0,9.0,12.46,10.63,1.15856,3.59,3
1997-03-19,0.0,0.0,0.0,0.0,4.0,0.0,2.0,11.41,10.73,0.04682,11.6,3
1997-03-20,6.0,2.0,1.0,4.0,1.0,2.0,2.0,14.9,7.63,0.23475000000000001,8.88,3
1997-03-21,12.0,14.0,4.0,4.0,4.0,3.0,1.0,25.67,9.73,0.5330299999999999,10.8,3
1997-03-22,39.0,42.0,37.0,35.0,36.0,34.0,30.0,41.86,9.33,3.57351,10.7,3
1997-03-23,57.0,56.0,48.0,54.0,56.0,84.0,43.0,101.37,6.43,6.409679999999999,8.83,3
1997-03-24,13.0,8.0,6.0,7.0,7.0,10.0,7.0,46.06,6.83,0.83849,9.07,3
1997-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.04,8.93,0.01708,10.4,3
1997-03-26,4.0,2.0,1.0,1.0,1.0,0.0,0.0,29.78,9.63,0.08112,10.9,3
1997-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37,10.73,0.0,11.6,3
1997-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,12.93,0.0,13.4,3
1997-03-29,25.0,16.0,17.0,6.0,14.0,8.0,9.0,31.22,11.73,1.08067,12.4,3
1997-03-30,14.0,16.0,17.0,15.0,24.0,19.0,12.0,33.43,12.63,1.7141199999999999,13.1,3
1997-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69,14.33,0.0,14.6,3
1997-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28,14.93,0.0,17.3,4
1997-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,15.93,0.0,18.4,4
1997-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65,16.33,0.0,18.9,4
1997-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,15.33,0.0,17.7,4
1997-04-05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72,11.73,0.03597,14.2,4
1997-04-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,9.63,0.00654,12.5,4
1997-04-07,11.0,6.0,1.0,3.0,2.0,3.0,3.0,19.72,13.23,0.35382,15.6,4
1997-04-08,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.02,15.73,0.05523,18.2,4
1997-04-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,10.83,0.00327,13.4,4
1997-04-10,10.0,7.0,3.0,10.0,4.0,13.0,4.0,16.46,9.23,0.9040900000000001,11.2,4
1997-04-11,4.0,5.0,11.0,19.0,16.0,23.0,17.0,22.96,10.03,1.6532499999999999,12.8,4
1997-04-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.57,12.83,0.00817,15.2,4
1997-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,13.73,0.0,16.1,4
1997-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.24,14.43,0.0,16.8,4
1997-04-15,3.0,2.0,1.0,1.0,3.0,3.0,2.0,29.43,12.13,0.22041,14.6,4
1997-04-16,39.0,41.0,24.0,31.0,31.0,23.0,20.0,28.56,11.53,2.8459999999999996,14.0,4
1997-04-17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.85,15.73,0.01708,18.2,4
1997-04-18,0.0,3.0,3.0,6.0,14.0,1.0,10.0,23.39,14.03,0.4146500000000001,16.4,4
1997-04-19,0.0,7.0,2.0,6.0,9.0,0.0,5.0,18.35,11.93,0.35695,14.4,4
1997-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,14.13,0.0,16.5,4
1997-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.03,15.63,0.0,18.1,4
1997-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,11.83,0.0,14.3,4
1997-04-23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.86,10.53,0.03416,13.2,4
1997-04-24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.76,11.03,0.036699999999999997,13.6,4
1997-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,11.33,0.0,13.9,4
1997-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,12.43,0.0,14.9,4
1997-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,13.83,0.0,16.2,4
1997-04-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.29,16.53,0.018529999999999998,19.1,4
1997-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,16.83,0.0,18.4,4
1997-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,16.23,0.0,15.1,4
1997-05-01,30.0,104.0,15.0,2.0,3.0,4.0,4.0,16.59,17.13,2.23857,15.1,5
1997-05-02,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.96,18.23,0.02426,23.2,5
1997-05-03,0.0,1.0,3.0,2.0,3.0,3.0,2.0,13.99,17.73,0.22839,22.5,5
1997-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,17.83,0.0,22.7,5
1997-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,17.83,0.0,22.7,5
1997-05-06,2.0,8.0,8.0,15.0,14.0,36.0,10.0,26.85,17.33,1.9987100000000002,22.0,5
1997-05-07,40.0,42.0,16.0,4.0,38.0,7.0,6.0,31.46,16.53,1.63704,21.0,5
1997-05-08,22.0,20.0,6.0,13.0,5.0,13.0,10.0,27.65,17.43,1.30695,22.1,5
1997-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73,11.63,0.0,15.5,5
1997-05-10,1.0,0.0,0.0,10.0,0.0,7.0,0.0,16.22,15.73,0.44547,20.0,5
1997-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,17.53,0.0,22.3,5
1997-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,17.93,0.0,22.8,5
1997-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,18.33,0.0,23.4,5
1997-05-14,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.45,20.03,0.035609999999999996,25.8,5
1997-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,20.63,0.0,26.7,5
1997-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,20.83,0.0,26.8,5
1997-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21,15.83,0.0,15.9,5
1997-05-18,32.0,21.0,18.0,22.0,27.0,24.0,18.0,17.28,16.23,2.2556000000000003,13.8,5
1997-05-19,3.0,1.0,0.0,0.0,0.0,1.0,0.0,23.24,16.93,0.06359000000000001,21.5,5
1997-05-20,32.0,42.0,18.0,7.0,8.0,20.0,7.0,28.79,15.83,1.9535600000000002,20.1,5
1997-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.96,15.13,0.0,19.3,5
1997-05-22,0.0,0.0,1.0,4.0,6.0,5.0,3.0,23.73,12.33,0.33602000000000004,16.2,5
1997-05-23,53.0,26.0,21.0,18.0,25.0,21.0,20.0,56.3,13.03,2.2537,16.9,5
1997-05-24,64.0,43.0,28.0,33.0,43.0,45.0,23.0,70.45,14.43,3.9523599999999997,18.5,5
1997-05-25,0.0,0.0,1.0,1.0,0.0,2.0,0.0,48.3,14.53,0.1001,18.6,5
1997-05-26,0.0,0.0,0.0,1.0,6.0,2.0,1.0,39.52,16.73,0.14406,21.2,5
1997-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.04,17.03,0.0,21.6,5
1997-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,17.43,0.0,22.1,5
1997-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,17.53,0.0,22.3,5
1997-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73,17.03,0.0,21.6,5
1997-05-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,18.33,0.00327,23.4,5
1997-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,18.83,0.0,24.8,6
1997-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98,17.13,0.0,18.2,6
1997-06-03,130.0,60.0,24.0,36.0,32.0,16.0,26.0,40.92,17.33,3.3653199999999996,15.2,6
1997-06-04,1.0,32.0,4.0,1.0,1.0,1.0,23.0,43.69,16.23,0.85307,21.6,6
1997-06-05,34.0,41.0,50.0,38.0,48.0,30.0,53.0,68.84,16.73,3.8493900000000005,22.3,6
1997-06-06,24.0,25.0,13.0,16.0,18.0,20.0,14.0,70.32,18.13,1.8981100000000002,24.2,6
1997-06-07,0.0,81.0,33.0,24.0,3.0,4.0,5.0,54.62,18.23,2.3114,24.3,6
1997-06-08,3.0,4.0,0.0,5.0,6.0,7.0,15.0,38.03,20.73,0.6065099999999999,28.2,6
1997-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.68,13.36,0.0,18.1,6
1997-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32,19.93,0.0,26.9,6
1997-06-11,27.0,28.0,17.0,43.0,22.0,71.0,14.0,176.03,16.13,4.39257,21.5,6
1997-06-12,118.0,79.0,33.0,17.0,36.0,20.0,14.0,101.05,18.43,3.43898,24.6,6
1997-06-13,19.0,13.0,8.0,8.0,8.0,4.0,18.0,75.18,17.83,0.8649100000000001,23.8,6
1997-06-14,38.0,17.0,9.0,9.0,6.0,8.0,11.0,181.13,12.63,1.09115,17.3,6
